image_path,target_x,target_y,target_angle,ix,iy,rx,ry
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_15.jpg,232,289,106,13,201,451,377
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_18.jpg,419,250,75,226,156,612,344
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_14.jpg,414,274,136,251,117,577,431
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_6.jpg,327,235,144,183,50,471,420
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_4.jpg,457,297,124,277,167,637,427
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_11.jpg,308,311,42,158,146,458,476
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_3.jpg,459,281,62,279,149,639,413
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_24.jpg,207,299,141,85,179,329,419
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_3.jpg,303,255,99,151,167,455,343
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_8.jpg,218,268,149,101,122,335,414
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_12.jpg,410,202,7,310,51,510,353
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_16.jpg,321,253,150,196,111,446,395
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_17.jpg,375,249,43,233,108,517,390
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_5.jpg,430,240,169,325,82,535,398
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_14.jpg,440,240,23,310,80,570,400
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_2.jpg,491,206,131,344,69,638,343
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_19.jpg,258,238,153,131,81,385,395
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_10.jpg,482,209,57,345,93,619,325
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_18.jpg,257,241,103,96,141,418,341
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_4.jpg,209,257,150,80,102,338,412
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_25.jpg,335,229,33,211,99,459,359
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_21.jpg,428,194,110,263,89,593,299
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_9.jpg,367,148,133,239,24,495,272
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_6.jpg,452,266,35,324,134,580,398
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_7.jpg,386,292,144,255,167,517,417
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_22.jpg,383,207,135,256,89,510,325
/home/allen/dl_grasp/src/data_expend/origin_img/img/coffee/coffee_23.jpg,228,298,29,115,152,341,444
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_4.jpg,464,301,30,418,252,510,350
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_12.jpg,275,341,155,239,301,311,381
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_23.jpg,473,135,117,420,100,526,170
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_5.jpg,507,254,30,462,207,552,301
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_22.jpg,290,280,147,244,231,336,329
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_19.jpg,387,201,117,337,167,437,235
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_11.jpg,474,377,28,421,323,527,431
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_18.jpg,406,248,68,348,210,464,286
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_17.jpg,445,268,58,386,223,504,313
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_20.jpg,196,324,29,142,269,250,379
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_9.jpg,429,198,109,368,143,490,253
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_14.jpg,113,213,4,77,161,149,265
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_2.jpg,240,260,138,184,216,296,304
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_15.jpg,129,214,128,68,154,190,274
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_24.jpg,503,295,105,451,246,555,344
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_21.jpg,209,257,96,150,200,268,314
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_10.jpg,290,229,148,230,164,350,294
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_6.jpg,481,133,129,428,78,534,188
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_13.jpg,130,325,12,79,269,181,381
/home/allen/dl_grasp/src/data_expend/origin_img/img/drum/drum_3.jpg,286,213,164,231,155,341,271
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_15.jpg,300,217,98,155,136,445,298
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_19.jpg,377,246,171,299,101,455,391
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_20.jpg,316,244,97,165,177,467,311
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_16.jpg,291,227,176,224,88,358,366
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_13.jpg,373,294,74,219,211,527,377
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_18.jpg,414,222,138,288,97,540,347
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_1.jpg,410,198,97,259,125,561,271
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_12.jpg,400,265,144,275,138,525,392
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_17.jpg,445,219,55,307,103,583,335
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_6.jpg,419,220,41,291,96,547,344
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_23.jpg,409,214,68,256,132,562,296
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_2.jpg,393,210,39,265,79,521,341
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_7.jpg,427,254,143,304,124,550,384
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_8.jpg,477,268,79,322,193,632,343
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_14.jpg,322,266,14,237,122,407,410
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_3.jpg,326,197,111,173,105,479,289
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_21.jpg,257,185,124,120,73,394,297
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_4.jpg,276,210,95,118,143,434,277
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_22.jpg,309,237,63,163,134,455,340
/home/allen/dl_grasp/src/data_expend/origin_img/img/glasses_case/glasses_case_9.jpg,484,256,85,329,206,639,306
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_21.jpg,241,142,135,123,26,359,258
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_5.jpg,486,313,126,368,202,604,424
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_20.jpg,188,130,130,70,32,306,228
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_4.jpg,164,306,19,69,190,259,422
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_19.jpg,279,264,136,163,160,395,368
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_25.jpg,302,286,81,171,230,433,342
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_14.jpg,180,289,4,113,162,247,416
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_15.jpg,296,190,131,180,93,412,287
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_18.jpg,464,236,51,341,134,587,338
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_16.jpg,444,235,52,320,135,568,335
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_12.jpg,481,355,27,374,236,588,474
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_7.jpg,396,195,102,270,116,522,274
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_8.jpg,219,303,9,140,183,298,423
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_2.jpg,391,202,102,264,120,518,284
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_6.jpg,452,199,33,339,79,565,319
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_3.jpg,387,216,153,286,90,488,342
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_22.jpg,278,240,57,155,134,401,346
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_9.jpg,202,212,124,77,109,327,315
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_17.jpg,415,301,108,285,223,545,379
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_1.jpg,344,233,15,260,114,428,352
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_5.jpg,326,257,146,246,167,406,347
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_23.jpg,428,192,151,358,101,498,283
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_7.jpg,313,160,69,225,87,401,233
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_22.jpg,476,203,148,389,107,563,299
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_11.jpg,493,166,32,411,85,575,247
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_6.jpg,205,223,139,117,139,293,307
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_10.jpg,476,193,156,398,109,554,277
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_14.jpg,317,181,37,232,99,402,263
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_19.jpg,325,214,149,239,129,411,299
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_21.jpg,488,311,37,409,232,567,390
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_1.jpg,299,227,43,207,148,391,306
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_8.jpg,231,188,149,135,104,327,272
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_2.jpg,330,244,145,245,162,415,326
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_4.jpg,474,148,134,383,76,565,220
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_20.jpg,448,153,130,360,78,536,228
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_12.jpg,385,251,138,301,176,469,326
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_15.jpg,431,220,164,356,121,506,319
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_17.jpg,426,234,137,347,156,505,312
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_25.jpg,403,152,44,310,69,496,235
/home/allen/dl_grasp/src/data_expend/origin_img/img/mouse/mouse_13.jpg,269,288,143,178,195,360,381
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_11.jpg,361,284,152,276,173,442,395
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_5.jpg,174,296,35,93,197,255,395
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_9.jpg,476,107,65,339,38,613,176
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_18.jpg,485,217,151,383,109,587,325
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_20.jpg,350,285,50,237,188,463,382
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_8.jpg,443,160,107,312,99,574,221
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_3.jpg,454,147,130,336,55,572,239
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_12.jpg,390,313,38,270,217,510,409
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_4.jpg,369,291,13,257,183,481,399
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_6.jpg,390,190,41,278,107,502,273
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_7.jpg,518,305,42,415,208,621,402
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_1.jpg,364,298,71,232,239,496,357
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_10.jpg,396,288,22,315,179,477,397
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_2.jpg,542,330,3,475,219,609,441
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_19.jpg,435,247,36,339,146,531,348
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_16.jpg,237,236,148,134,132,340,340
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_13.jpg,482,221,156,379,115,585,327
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_14.jpg,487,201,85,349,153,625,249
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_17.jpg,394,234,45,261,141,527,327
/home/allen/dl_grasp/src/data_expend/origin_img/img/pen/pen_15.jpg,385,201,118,250,128,520,274
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_5.jpg,232,264,38,101,132,363,396
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_8.jpg,453,311,24,355,150,551,472
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_2.jpg,382,233,133,240,105,524,361
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_9.jpg,416,235,141,286,96,546,374
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_7.jpg,367,219,70,188,128,546,310
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_17.jpg,420,224,145,290,73,550,375
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_16.jpg,313,239,28,174,90,452,388
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_3.jpg,356,277,9,270,105,442,449
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_14.jpg,351,187,155,231,27,471,347
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_26.jpg,416,206,153,291,53,541,359
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_25.jpg,447,231,145,310,96,584,366
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_13.jpg,219,163,132,51,48,387,278
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_11.jpg,272,225,172,187,60,357,390
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_19.jpg,391,261,29,271,122,511,400
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_1.jpg,378,298,65,193,216,563,380
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_10.jpg,321,251,62,138,157,504,345
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_4.jpg,254,252,114,74,151,434,353
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_12.jpg,270,232,146,140,78,400,386
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_21.jpg,405,229,148,273,84,537,374
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv2/screwdriverv2_22.jpg,410,257,21,308,106,512,408
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_2.jpg,446,213,124,362,141,530,285
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_1.jpg,480,276,45,395,206,565,346
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_7.jpg,278,209,44,179,139,377,279
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_4.jpg,329,265,93,238,219,420,311
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_13.jpg,219,185,64,116,130,322,240
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_25.jpg,182,262,130,89,187,275,337
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_12.jpg,275,206,131,169,132,381,280
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_10.jpg,512,223,61,417,166,607,280
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_6.jpg,284,229,127,196,159,372,299
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_5.jpg,244,267,18,170,188,318,346
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_11.jpg,335,180,44,244,107,426,253
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_14.jpg,186,238,102,89,181,283,295
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_16.jpg,207,218,135,126,164,288,272
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_17.jpg,239,239,7,166,146,312,332
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_8.jpg,327,232,144,254,157,400,307
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_23.jpg,487,262,46,394,195,580,329
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_20.jpg,304,215,145,222,139,386,291
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_15.jpg,156,251,17,76,172,236,330
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_19.jpg,261,223,38,184,154,338,292
/home/allen/dl_grasp/src/data_expend/origin_img/img/screwdriverv3/screwdriverv3_22.jpg,420,260,140,345,187,495,333
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_13.jpg,255,151,112,185,95,325,207
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_7.jpg,392,180,70,311,144,473,216
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_3.jpg,352,144,46,297,88,407,200
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_5.jpg,212,202,44,154,143,270,261
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_6.jpg,446,166,22,401,106,491,226
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_9.jpg,559,217,-1,506,156,612,278
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_4.jpg,368,303,47,302,259,434,347
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_8.jpg,522,353,87,451,318,593,388
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_19.jpg,396,179,20,353,109,439,249
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_20.jpg,190,359,29,139,299,241,419
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_11.jpg,258,356,46,196,312,320,400
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_10.jpg,326,374,145,261,311,391,437
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_15.jpg,161,157,46,87,112,235,202
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_12.jpg,271,202,35,205,145,337,259
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_2.jpg,447,216,166,396,153,498,279
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_1.jpg,510,322,114,436,274,584,370
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_17.jpg,289,172,137,222,112,356,232
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_16.jpg,204,134,2,161,72,247,196
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_18.jpg,479,305,138,420,237,538,373
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_14.jpg,155,271,35,100,217,210,325
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_3.jpg,341,267,56,270,193,412,341
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_25.jpg,347,294,142,278,228,416,360
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_6.jpg,415,315,5,363,238,467,392
