/home/allen/dl_grasp/src/data_expend/expand_img/data_1102.jpg,389.0,268.5,160
/home/allen/dl_grasp/src/data_expend/expand_img/data_1103.jpg,368.0,127.5,46
/home/allen/dl_grasp/src/data_expend/expand_img/data_1104.jpg,327.5,204.5,37
/home/allen/dl_grasp/src/data_expend/expand_img/data_1105.jpg,327.5,257.0,2
/home/allen/dl_grasp/src/data_expend/expand_img/data_1106.jpg,278.5,281.5,136
/home/allen/dl_grasp/src/data_expend/expand_img/data_1107.jpg,347.5,323.5,45
/home/allen/dl_grasp/src/data_expend/expand_img/data_1108.jpg,265.0,265.5,170
/home/allen/dl_grasp/src/data_expend/expand_img/data_1109.jpg,214.0,168.0,37
/home/allen/dl_grasp/src/data_expend/expand_img/data_1110.jpg,244.5,184.0,58
/home/allen/dl_grasp/src/data_expend/expand_img/data_1111.jpg,308.0,224.5,56
/home/allen/dl_grasp/src/data_expend/expand_img/data_1112.jpg,336.0,344.0,43
/home/allen/dl_grasp/src/data_expend/expand_img/data_1113.jpg,409.5,240.0,111
/home/allen/dl_grasp/src/data_expend/expand_img/data_1114.jpg,307.0,240.0,160
/home/allen/dl_grasp/src/data_expend/expand_img/data_1115.jpg,254.0,240.0,95
/home/allen/dl_grasp/src/data_expend/expand_img/data_1116.jpg,400.5,240.0,106
/home/allen/dl_grasp/src/data_expend/expand_img/data_1117.jpg,428.0,232.5,115
/home/allen/dl_grasp/src/data_expend/expand_img/data_1118.jpg,420.5,267.5,173
/home/allen/dl_grasp/src/data_expend/expand_img/data_1119.jpg,385.0,248.0,151
/home/allen/dl_grasp/src/data_expend/expand_img/data_1120.jpg,192.0,261.5,177
/home/allen/dl_grasp/src/data_expend/expand_img/data_1121.jpg,507.0,246.0,146
/home/allen/dl_grasp/src/data_expend/expand_img/data_1122.jpg,338.0,288.0,50
/home/allen/dl_grasp/src/data_expend/expand_img/data_1123.jpg,300.5,219.0,31
/home/allen/dl_grasp/src/data_expend/expand_img/data_1124.jpg,327.0,249.5,64
/home/allen/dl_grasp/src/data_expend/expand_img/data_1125.jpg,206.5,249.0,137
/home/allen/dl_grasp/src/data_expend/expand_img/data_1126.jpg,185.0,208.0,22
/home/allen/dl_grasp/src/data_expend/expand_img/data_1127.jpg,331.0,276.0,91
/home/allen/dl_grasp/src/data_expend/expand_img/data_1128.jpg,360.0,225.0,33
/home/allen/dl_grasp/src/data_expend/expand_img/data_1129.jpg,224.0,293.5,54
/home/allen/dl_grasp/src/data_expend/expand_img/data_1130.jpg,244.5,240.0,168
/home/allen/dl_grasp/src/data_expend/expand_img/data_1131.jpg,234.5,242.5,155
/home/allen/dl_grasp/src/data_expend/expand_img/data_1132.jpg,325.0,244.5,106
/home/allen/dl_grasp/src/data_expend/expand_img/data_1133.jpg,358.0,242.5,118
/home/allen/dl_grasp/src/data_expend/expand_img/data_1134.jpg,354.0,282.0,38
/home/allen/dl_grasp/src/data_expend/expand_img/data_1135.jpg,244.5,237.5,157
/home/allen/dl_grasp/src/data_expend/expand_img/data_1136.jpg,371.0,218.5,139
/home/allen/dl_grasp/src/data_expend/expand_img/data_1137.jpg,374.5,238.5,79
/home/allen/dl_grasp/src/data_expend/expand_img/data_1138.jpg,239.5,221.5,128
/home/allen/dl_grasp/src/data_expend/expand_img/data_1139.jpg,209.0,264.0,102
/home/allen/dl_grasp/src/data_expend/expand_img/data_1140.jpg,371.0,240.5,159
/home/allen/dl_grasp/src/data_expend/expand_img/data_1141.jpg,357.0,243.5,102
/home/allen/dl_grasp/src/data_expend/expand_img/data_1142.jpg,368.5,283.0,68
/home/allen/dl_grasp/src/data_expend/expand_img/data_1143.jpg,278.5,166.5,31
/home/allen/dl_grasp/src/data_expend/expand_img/data_1144.jpg,213.0,270.5,20
/home/allen/dl_grasp/src/data_expend/expand_img/data_1145.jpg,497.0,178.5,23
/home/allen/dl_grasp/src/data_expend/expand_img/data_1146.jpg,197.5,242.0,13
/home/allen/dl_grasp/src/data_expend/expand_img/data_1147.jpg,352.0,283.0,48
/home/allen/dl_grasp/src/data_expend/expand_img/data_1148.jpg,272.5,246.0,117
/home/allen/dl_grasp/src/data_expend/expand_img/data_1149.jpg,307.5,201.5,73
/home/allen/dl_grasp/src/data_expend/expand_img/data_1150.jpg,418.0,240.5,162
/home/allen/dl_grasp/src/data_expend/expand_img/data_1151.jpg,409.5,234.0,58
/home/allen/dl_grasp/src/data_expend/expand_img/data_1152.jpg,402.5,260.5,134
/home/allen/dl_grasp/src/data_expend/expand_img/data_1153.jpg,326.5,251.0,158
/home/allen/dl_grasp/src/data_expend/expand_img/data_1154.jpg,456.0,162.0,158
/home/allen/dl_grasp/src/data_expend/expand_img/data_1155.jpg,355.5,278.0,119
/home/allen/dl_grasp/src/data_expend/expand_img/data_1156.jpg,195.0,258.0,70
/home/allen/dl_grasp/src/data_expend/expand_img/data_1157.jpg,358.0,240.5,137
/home/allen/dl_grasp/src/data_expend/expand_img/data_1158.jpg,180.5,237.5,11
/home/allen/dl_grasp/src/data_expend/expand_img/data_1159.jpg,219.0,353.0,66
/home/allen/dl_grasp/src/data_expend/expand_img/data_1160.jpg,412.5,261.5,89
/home/allen/dl_grasp/src/data_expend/expand_img/data_1161.jpg,369.0,225.5,4
/home/allen/dl_grasp/src/data_expend/expand_img/data_1162.jpg,221.5,212.0,27
/home/allen/dl_grasp/src/data_expend/expand_img/data_1163.jpg,361.5,240.0,15
/home/allen/dl_grasp/src/data_expend/expand_img/data_1164.jpg,255.0,289.0,61
/home/allen/dl_grasp/src/data_expend/expand_img/data_1165.jpg,332.0,219.0,24
/home/allen/dl_grasp/src/data_expend/expand_img/data_1166.jpg,187.0,218.0,83
/home/allen/dl_grasp/src/data_expend/expand_img/data_1167.jpg,263.5,250.0,121
/home/allen/dl_grasp/src/data_expend/expand_img/data_1168.jpg,298.5,177.5,49
/home/allen/dl_grasp/src/data_expend/expand_img/data_1169.jpg,343.0,300.5,48
/home/allen/dl_grasp/src/data_expend/expand_img/data_1170.jpg,260.5,234.0,150
/home/allen/dl_grasp/src/data_expend/expand_img/data_1171.jpg,485.5,265.0,151
/home/allen/dl_grasp/src/data_expend/expand_img/data_1172.jpg,306.0,211.5,170
/home/allen/dl_grasp/src/data_expend/expand_img/data_1173.jpg,304.5,236.5,45
/home/allen/dl_grasp/src/data_expend/expand_img/data_1174.jpg,198.0,269.5,143
/home/allen/dl_grasp/src/data_expend/expand_img/data_1175.jpg,203.0,197.0,52
/home/allen/dl_grasp/src/data_expend/expand_img/data_1176.jpg,362.0,243.0,106
/home/allen/dl_grasp/src/data_expend/expand_img/data_1177.jpg,418.0,267.5,150
/home/allen/dl_grasp/src/data_expend/expand_img/data_1178.jpg,430.5,231.5,4
/home/allen/dl_grasp/src/data_expend/expand_img/data_1179.jpg,252.5,277.0,57
/home/allen/dl_grasp/src/data_expend/expand_img/data_1180.jpg,283.5,258.0,49
/home/allen/dl_grasp/src/data_expend/expand_img/data_1181.jpg,276.5,251.0,158
/home/allen/dl_grasp/src/data_expend/expand_img/data_1182.jpg,393.5,213.0,129
/home/allen/dl_grasp/src/data_expend/expand_img/data_1183.jpg,309.5,181.5,5
/home/allen/dl_grasp/src/data_expend/expand_img/data_1184.jpg,276.5,223.5,118
/home/allen/dl_grasp/src/data_expend/expand_img/data_1185.jpg,202.5,232.5,120
/home/allen/dl_grasp/src/data_expend/expand_img/data_1186.jpg,329.5,197.5,104
/home/allen/dl_grasp/src/data_expend/expand_img/data_1187.jpg,299.5,227.0,103
/home/allen/dl_grasp/src/data_expend/expand_img/data_1188.jpg,343.0,213.5,3
/home/allen/dl_grasp/src/data_expend/expand_img/data_1189.jpg,305.0,302.0,59
/home/allen/dl_grasp/src/data_expend/expand_img/data_1190.jpg,292.5,279.0,25
/home/allen/dl_grasp/src/data_expend/expand_img/data_1191.jpg,358.0,240.0,161
/home/allen/dl_grasp/src/data_expend/expand_img/data_1192.jpg,448.0,312.0,135
/home/allen/dl_grasp/src/data_expend/expand_img/data_1193.jpg,317.0,277.0,163
/home/allen/dl_grasp/src/data_expend/expand_img/data_1194.jpg,433.0,193.5,121
/home/allen/dl_grasp/src/data_expend/expand_img/data_1195.jpg,350.5,240.0,86
/home/allen/dl_grasp/src/data_expend/expand_img/data_1196.jpg,183.0,303.5,137
/home/allen/dl_grasp/src/data_expend/expand_img/data_1197.jpg,381.0,197.5,47
/home/allen/dl_grasp/src/data_expend/expand_img/data_1198.jpg,311.0,240.0,156
/home/allen/dl_grasp/src/data_expend/expand_img/data_1199.jpg,386.5,277.0,126
/home/allen/dl_grasp/src/data_expend/expand_img/data_1200.jpg,250.0,209.5,138
/home/allen/dl_grasp/src/data_expend/expand_img/data_1201.jpg,400.0,211.0,48
/home/allen/dl_grasp/src/data_expend/expand_img/data_1202.jpg,345.5,240.0,14
/home/allen/dl_grasp/src/data_expend/expand_img/data_1203.jpg,330.5,240.0,81
/home/allen/dl_grasp/src/data_expend/expand_img/data_1204.jpg,215.0,235.5,41
/home/allen/dl_grasp/src/data_expend/expand_img/data_1205.jpg,232.5,240.0,163
/home/allen/dl_grasp/src/data_expend/expand_img/data_1206.jpg,188.0,225.0,96
/home/allen/dl_grasp/src/data_expend/expand_img/data_1207.jpg,413.0,250.0,171
/home/allen/dl_grasp/src/data_expend/expand_img/data_1208.jpg,360.0,277.0,135
/home/allen/dl_grasp/src/data_expend/expand_img/data_1209.jpg,262.0,239.5,121
/home/allen/dl_grasp/src/data_expend/expand_img/data_1210.jpg,258.5,261.5,2
/home/allen/dl_grasp/src/data_expend/expand_img/data_1211.jpg,316.5,284.0,140
/home/allen/dl_grasp/src/data_expend/expand_img/data_1212.jpg,327.0,235.0,155
/home/allen/dl_grasp/src/data_expend/expand_img/data_1213.jpg,367.5,240.0,109
/home/allen/dl_grasp/src/data_expend/expand_img/data_1214.jpg,201.5,267.5,118
/home/allen/dl_grasp/src/data_expend/expand_img/data_1215.jpg,251.0,241.5,91
/home/allen/dl_grasp/src/data_expend/expand_img/data_1216.jpg,357.0,232.0,42
/home/allen/dl_grasp/src/data_expend/expand_img/data_1217.jpg,299.0,246.5,87
/home/allen/dl_grasp/src/data_expend/expand_img/data_1218.jpg,407.0,240.0,109
/home/allen/dl_grasp/src/data_expend/expand_img/data_1219.jpg,293.5,228.0,67
/home/allen/dl_grasp/src/data_expend/expand_img/data_1220.jpg,172.5,299.0,47
/home/allen/dl_grasp/src/data_expend/expand_img/data_1221.jpg,375.0,240.0,177
/home/allen/dl_grasp/src/data_expend/expand_img/data_1222.jpg,402.0,249.5,57
/home/allen/dl_grasp/src/data_expend/expand_img/data_1223.jpg,370.0,250.0,72
/home/allen/dl_grasp/src/data_expend/expand_img/data_1224.jpg,457.0,234.5,53
/home/allen/dl_grasp/src/data_expend/expand_img/data_1225.jpg,317.0,240.5,39
/home/allen/dl_grasp/src/data_expend/expand_img/data_1226.jpg,422.0,161.5,26
/home/allen/dl_grasp/src/data_expend/expand_img/data_1227.jpg,374.0,253.5,95
/home/allen/dl_grasp/src/data_expend/expand_img/data_1228.jpg,240.0,253.5,11
/home/allen/dl_grasp/src/data_expend/expand_img/data_1229.jpg,380.5,240.0,15
/home/allen/dl_grasp/src/data_expend/expand_img/data_1230.jpg,216.5,261.5,96
/home/allen/dl_grasp/src/data_expend/expand_img/data_1231.jpg,244.0,240.0,0
/home/allen/dl_grasp/src/data_expend/expand_img/data_1232.jpg,290.5,245.5,38
/home/allen/dl_grasp/src/data_expend/expand_img/data_1233.jpg,362.0,240.0,166
/home/allen/dl_grasp/src/data_expend/expand_img/data_1234.jpg,405.0,195.0,29
/home/allen/dl_grasp/src/data_expend/expand_img/data_1235.jpg,406.0,309.0,160
/home/allen/dl_grasp/src/data_expend/expand_img/data_1236.jpg,368.0,266.0,126
/home/allen/dl_grasp/src/data_expend/expand_img/data_1237.jpg,389.5,240.0,177
/home/allen/dl_grasp/src/data_expend/expand_img/data_1238.jpg,248.0,187.0,46
/home/allen/dl_grasp/src/data_expend/expand_img/data_1239.jpg,356.0,198.0,73
/home/allen/dl_grasp/src/data_expend/expand_img/data_1240.jpg,283.0,240.0,92
/home/allen/dl_grasp/src/data_expend/expand_img/data_1241.jpg,209.5,224.0,158
/home/allen/dl_grasp/src/data_expend/expand_img/data_1242.jpg,403.0,269.0,8
/home/allen/dl_grasp/src/data_expend/expand_img/data_1243.jpg,344.0,240.0,90
/home/allen/dl_grasp/src/data_expend/expand_img/data_1244.jpg,387.5,227.0,168
/home/allen/dl_grasp/src/data_expend/expand_img/data_1245.jpg,377.0,239.5,51
/home/allen/dl_grasp/src/data_expend/expand_img/data_1246.jpg,462.5,268.0,23
/home/allen/dl_grasp/src/data_expend/expand_img/data_1247.jpg,161.5,188.0,120
/home/allen/dl_grasp/src/data_expend/expand_img/data_1248.jpg,300.5,243.0,4
/home/allen/dl_grasp/src/data_expend/expand_img/data_1249.jpg,397.0,181.5,161
/home/allen/dl_grasp/src/data_expend/expand_img/data_1250.jpg,480.5,287.0,161
/home/allen/dl_grasp/src/data_expend/expand_img/data_1251.jpg,332.0,303.0,102
/home/allen/dl_grasp/src/data_expend/expand_img/data_1252.jpg,174.0,249.5,179
/home/allen/dl_grasp/src/data_expend/expand_img/data_1253.jpg,233.0,240.0,112
/home/allen/dl_grasp/src/data_expend/expand_img/data_1254.jpg,152.5,252.0,130
/home/allen/dl_grasp/src/data_expend/expand_img/data_1255.jpg,245.5,250.5,43
/home/allen/dl_grasp/src/data_expend/expand_img/data_1256.jpg,432.0,312.0,98
/home/allen/dl_grasp/src/data_expend/expand_img/data_1257.jpg,365.5,240.0,93
/home/allen/dl_grasp/src/data_expend/expand_img/data_1258.jpg,364.0,314.5,62
/home/allen/dl_grasp/src/data_expend/expand_img/data_1259.jpg,285.5,192.5,120
/home/allen/dl_grasp/src/data_expend/expand_img/data_1260.jpg,319.5,225.5,131
/home/allen/dl_grasp/src/data_expend/expand_img/data_1261.jpg,357.0,239.5,114
/home/allen/dl_grasp/src/data_expend/expand_img/data_1262.jpg,360.5,241.0,0
/home/allen/dl_grasp/src/data_expend/expand_img/data_1263.jpg,356.0,239.0,27
/home/allen/dl_grasp/src/data_expend/expand_img/data_1264.jpg,366.5,240.0,105
/home/allen/dl_grasp/src/data_expend/expand_img/data_1265.jpg,356.5,247.0,49
/home/allen/dl_grasp/src/data_expend/expand_img/data_1266.jpg,403.0,232.0,143
/home/allen/dl_grasp/src/data_expend/expand_img/data_1267.jpg,246.5,240.0,91
/home/allen/dl_grasp/src/data_expend/expand_img/data_1268.jpg,267.0,213.0,119
/home/allen/dl_grasp/src/data_expend/expand_img/data_1269.jpg,448.5,273.0,139
/home/allen/dl_grasp/src/data_expend/expand_img/data_1270.jpg,325.0,187.0,48
/home/allen/dl_grasp/src/data_expend/expand_img/data_1271.jpg,281.0,246.5,75
/home/allen/dl_grasp/src/data_expend/expand_img/data_1272.jpg,274.5,227.0,33
/home/allen/dl_grasp/src/data_expend/expand_img/data_1273.jpg,226.5,274.0,45
/home/allen/dl_grasp/src/data_expend/expand_img/data_1274.jpg,379.5,263.0,102
/home/allen/dl_grasp/src/data_expend/expand_img/data_1275.jpg,343.0,240.0,6
/home/allen/dl_grasp/src/data_expend/expand_img/data_1276.jpg,256.0,289.5,58
/home/allen/dl_grasp/src/data_expend/expand_img/data_1277.jpg,264.5,156.5,143
/home/allen/dl_grasp/src/data_expend/expand_img/data_1278.jpg,389.5,240.0,5
/home/allen/dl_grasp/src/data_expend/expand_img/data_1279.jpg,255.0,218.0,150
/home/allen/dl_grasp/src/data_expend/expand_img/data_1280.jpg,360.5,246.0,26
/home/allen/dl_grasp/src/data_expend/expand_img/data_1281.jpg,348.0,134.0,57
/home/allen/dl_grasp/src/data_expend/expand_img/data_1282.jpg,403.5,260.0,110
/home/allen/dl_grasp/src/data_expend/expand_img/data_1283.jpg,376.0,190.0,71
/home/allen/dl_grasp/src/data_expend/expand_img/data_1284.jpg,306.0,240.0,92
/home/allen/dl_grasp/src/data_expend/expand_img/data_1285.jpg,284.5,303.5,55
/home/allen/dl_grasp/src/data_expend/expand_img/data_1286.jpg,154.0,310.5,141
/home/allen/dl_grasp/src/data_expend/expand_img/data_1287.jpg,171.0,292.5,127
/home/allen/dl_grasp/src/data_expend/expand_img/data_1288.jpg,219.5,190.5,147
/home/allen/dl_grasp/src/data_expend/expand_img/data_1289.jpg,291.0,174.5,67
/home/allen/dl_grasp/src/data_expend/expand_img/data_1290.jpg,334.5,230.0,4
/home/allen/dl_grasp/src/data_expend/expand_img/data_1291.jpg,357.5,217.0,106
/home/allen/dl_grasp/src/data_expend/expand_img/data_1292.jpg,345.5,247.0,6
/home/allen/dl_grasp/src/data_expend/expand_img/data_1293.jpg,271.5,206.0,94
/home/allen/dl_grasp/src/data_expend/expand_img/data_1294.jpg,359.5,208.5,51
/home/allen/dl_grasp/src/data_expend/expand_img/data_1295.jpg,338.0,284.5,75
/home/allen/dl_grasp/src/data_expend/expand_img/data_1296.jpg,323.0,227.5,69
/home/allen/dl_grasp/src/data_expend/expand_img/data_1297.jpg,459.0,268.0,9
/home/allen/dl_grasp/src/data_expend/expand_img/data_1298.jpg,347.0,226.5,147
/home/allen/dl_grasp/src/data_expend/expand_img/data_1299.jpg,364.0,248.5,136
/home/allen/dl_grasp/src/data_expend/expand_img/data_1300.jpg,228.0,127.5,103
/home/allen/dl_grasp/src/data_expend/expand_img/data_1301.jpg,445.5,262.0,16
/home/allen/dl_grasp/src/data_expend/expand_img/data_1302.jpg,469.5,225.0,32
/home/allen/dl_grasp/src/data_expend/expand_img/data_1303.jpg,419.5,240.0,47
/home/allen/dl_grasp/src/data_expend/expand_img/data_1304.jpg,375.0,276.0,94
/home/allen/dl_grasp/src/data_expend/expand_img/data_1305.jpg,235.0,226.0,55
/home/allen/dl_grasp/src/data_expend/expand_img/data_1306.jpg,460.0,203.5,164
/home/allen/dl_grasp/src/data_expend/expand_img/data_1307.jpg,471.5,228.0,16
/home/allen/dl_grasp/src/data_expend/expand_img/data_1308.jpg,351.5,240.0,10
/home/allen/dl_grasp/src/data_expend/expand_img/data_1309.jpg,188.5,187.5,70
/home/allen/dl_grasp/src/data_expend/expand_img/data_1310.jpg,391.0,240.0,163
/home/allen/dl_grasp/src/data_expend/expand_img/data_1311.jpg,163.0,230.5,55
/home/allen/dl_grasp/src/data_expend/expand_img/data_1312.jpg,498.5,270.0,33
/home/allen/dl_grasp/src/data_expend/expand_img/data_1313.jpg,324.5,213.5,100
/home/allen/dl_grasp/src/data_expend/expand_img/data_1314.jpg,185.5,299.5,72
/home/allen/dl_grasp/src/data_expend/expand_img/data_1315.jpg,362.0,242.0,69
/home/allen/dl_grasp/src/data_expend/expand_img/data_1316.jpg,162.0,221.5,16
/home/allen/dl_grasp/src/data_expend/expand_img/data_1317.jpg,317.5,273.5,111
/home/allen/dl_grasp/src/data_expend/expand_img/data_1318.jpg,263.0,241.0,49
/home/allen/dl_grasp/src/data_expend/expand_img/data_1319.jpg,283.5,211.5,69
/home/allen/dl_grasp/src/data_expend/expand_img/data_1320.jpg,284.0,198.5,116
/home/allen/dl_grasp/src/data_expend/expand_img/data_1321.jpg,377.0,208.5,28
/home/allen/dl_grasp/src/data_expend/expand_img/data_1322.jpg,254.0,283.0,141
/home/allen/dl_grasp/src/data_expend/expand_img/data_1323.jpg,184.5,251.5,36
/home/allen/dl_grasp/src/data_expend/expand_img/data_1324.jpg,301.5,296.0,95
/home/allen/dl_grasp/src/data_expend/expand_img/data_1325.jpg,297.5,197.0,5
/home/allen/dl_grasp/src/data_expend/expand_img/data_1326.jpg,410.0,299.5,109
/home/allen/dl_grasp/src/data_expend/expand_img/data_1327.jpg,302.5,227.0,129
/home/allen/dl_grasp/src/data_expend/expand_img/data_1328.jpg,379.5,240.0,169
/home/allen/dl_grasp/src/data_expend/expand_img/data_1329.jpg,381.0,240.0,159
/home/allen/dl_grasp/src/data_expend/expand_img/data_1330.jpg,232.0,266.5,43
/home/allen/dl_grasp/src/data_expend/expand_img/data_1331.jpg,203.0,209.0,108
/home/allen/dl_grasp/src/data_expend/expand_img/data_1332.jpg,190.5,265.0,19
/home/allen/dl_grasp/src/data_expend/expand_img/data_1333.jpg,219.5,282.0,128
/home/allen/dl_grasp/src/data_expend/expand_img/data_1334.jpg,185.5,218.0,37
/home/allen/dl_grasp/src/data_expend/expand_img/data_1335.jpg,242.0,175.5,117
/home/allen/dl_grasp/src/data_expend/expand_img/data_1336.jpg,466.5,264.5,169
/home/allen/dl_grasp/src/data_expend/expand_img/data_1337.jpg,338.0,281.5,75
/home/allen/dl_grasp/src/data_expend/expand_img/data_1338.jpg,487.5,301.5,57
/home/allen/dl_grasp/src/data_expend/expand_img/data_1339.jpg,284.5,225.5,127
/home/allen/dl_grasp/src/data_expend/expand_img/data_1340.jpg,441.5,293.0,109
/home/allen/dl_grasp/src/data_expend/expand_img/data_1341.jpg,258.5,232.5,104
/home/allen/dl_grasp/src/data_expend/expand_img/data_1342.jpg,387.0,262.5,144
/home/allen/dl_grasp/src/data_expend/expand_img/data_1343.jpg,371.0,274.0,66
/home/allen/dl_grasp/src/data_expend/expand_img/data_1344.jpg,239.5,240.0,15
/home/allen/dl_grasp/src/data_expend/expand_img/data_1345.jpg,237.0,208.0,59
/home/allen/dl_grasp/src/data_expend/expand_img/data_1346.jpg,359.0,311.0,141
/home/allen/dl_grasp/src/data_expend/expand_img/data_1347.jpg,251.0,240.0,19
/home/allen/dl_grasp/src/data_expend/expand_img/data_1348.jpg,389.0,243.0,114
/home/allen/dl_grasp/src/data_expend/expand_img/data_1349.jpg,336.5,284.5,120
/home/allen/dl_grasp/src/data_expend/expand_img/data_1350.jpg,217.0,240.0,82
/home/allen/dl_grasp/src/data_expend/expand_img/data_1351.jpg,409.5,248.5,156
/home/allen/dl_grasp/src/data_expend/expand_img/data_1352.jpg,235.5,233.0,76
/home/allen/dl_grasp/src/data_expend/expand_img/data_1353.jpg,253.5,272.0,124
/home/allen/dl_grasp/src/data_expend/expand_img/data_1354.jpg,246.0,288.5,90
/home/allen/dl_grasp/src/data_expend/expand_img/data_1355.jpg,245.5,200.0,162
/home/allen/dl_grasp/src/data_expend/expand_img/data_1356.jpg,272.5,240.0,71
/home/allen/dl_grasp/src/data_expend/expand_img/data_1357.jpg,417.5,236.0,129
/home/allen/dl_grasp/src/data_expend/expand_img/data_1358.jpg,403.5,249.0,79
