image_path,target_x,target_y,target_angle
/home/allen/dl_grasp/src/data_expend/expand_img/data_3793.jpg,237.5,282.0,128
/home/allen/dl_grasp/src/data_expend/expand_img/data_3794.jpg,176.5,273.0,21
/home/allen/dl_grasp/src/data_expend/expand_img/data_3795.jpg,248.5,374.0,64
/home/allen/dl_grasp/src/data_expend/expand_img/data_3796.jpg,159.0,175.0,100
/home/allen/dl_grasp/src/data_expend/expand_img/data_3797.jpg,135.0,225.5,1
/home/allen/dl_grasp/src/data_expend/expand_img/data_3798.jpg,200.0,244.5,104
/home/allen/dl_grasp/src/data_expend/expand_img/data_3799.jpg,249.5,250.5,60
/home/allen/dl_grasp/src/data_expend/expand_img/data_3800.jpg,191.5,212.5,98
/home/allen/dl_grasp/src/data_expend/expand_img/data_3801.jpg,186.5,156.0,163
/home/allen/dl_grasp/src/data_expend/expand_img/data_3802.jpg,291.5,182.5,153
/home/allen/dl_grasp/src/data_expend/expand_img/data_3803.jpg,318.0,184.5,33
/home/allen/dl_grasp/src/data_expend/expand_img/data_3804.jpg,377.5,302.5,31
/home/allen/dl_grasp/src/data_expend/expand_img/data_3805.jpg,394.5,253.0,6
/home/allen/dl_grasp/src/data_expend/expand_img/data_3806.jpg,163.0,300.5,21
/home/allen/dl_grasp/src/data_expend/expand_img/data_3807.jpg,169.0,334.5,21
/home/allen/dl_grasp/src/data_expend/expand_img/data_3808.jpg,448.0,185.5,58
/home/allen/dl_grasp/src/data_expend/expand_img/data_3809.jpg,406.5,249.5,158
/home/allen/dl_grasp/src/data_expend/expand_img/data_3810.jpg,346.5,287.5,73
/home/allen/dl_grasp/src/data_expend/expand_img/data_3811.jpg,459.5,223.5,89
/home/allen/dl_grasp/src/data_expend/expand_img/data_3812.jpg,264.5,196.0,141
/home/allen/dl_grasp/src/data_expend/expand_img/data_3813.jpg,297.0,306.5,63
/home/allen/dl_grasp/src/data_expend/expand_img/data_3814.jpg,292.5,170.5,166
/home/allen/dl_grasp/src/data_expend/expand_img/data_3815.jpg,200.5,211.5,171
/home/allen/dl_grasp/src/data_expend/expand_img/data_3816.jpg,348.5,124.5,106
/home/allen/dl_grasp/src/data_expend/expand_img/data_3817.jpg,459.5,320.5,142
/home/allen/dl_grasp/src/data_expend/expand_img/data_3818.jpg,285.5,243.0,156
/home/allen/dl_grasp/src/data_expend/expand_img/data_3819.jpg,263.0,274.5,46
/home/allen/dl_grasp/src/data_expend/expand_img/data_3820.jpg,272.0,288.5,23
/home/allen/dl_grasp/src/data_expend/expand_img/data_3821.jpg,275.5,188.0,149
/home/allen/dl_grasp/src/data_expend/expand_img/data_3822.jpg,463.5,185.5,140
/home/allen/dl_grasp/src/data_expend/expand_img/data_3823.jpg,360.0,229.5,113
/home/allen/dl_grasp/src/data_expend/expand_img/data_3824.jpg,303.0,164.0,89
/home/allen/dl_grasp/src/data_expend/expand_img/data_3825.jpg,472.0,156.5,72
/home/allen/dl_grasp/src/data_expend/expand_img/data_3826.jpg,225.5,223.5,80
/home/allen/dl_grasp/src/data_expend/expand_img/data_3827.jpg,450.0,329.5,52
/home/allen/dl_grasp/src/data_expend/expand_img/data_3828.jpg,365.0,249.0,88
/home/allen/dl_grasp/src/data_expend/expand_img/data_3829.jpg,265.0,118.5,42
/home/allen/dl_grasp/src/data_expend/expand_img/data_3830.jpg,351.5,242.5,95
/home/allen/dl_grasp/src/data_expend/expand_img/data_3831.jpg,351.0,236.5,22
/home/allen/dl_grasp/src/data_expend/expand_img/data_3832.jpg,451.0,340.5,164
/home/allen/dl_grasp/src/data_expend/expand_img/data_3833.jpg,423.0,289.0,1
/home/allen/dl_grasp/src/data_expend/expand_img/data_3834.jpg,475.5,200.5,78
/home/allen/dl_grasp/src/data_expend/expand_img/data_3835.jpg,222.5,242.0,37
/home/allen/dl_grasp/src/data_expend/expand_img/data_3836.jpg,343.5,317.5,16
/home/allen/dl_grasp/src/data_expend/expand_img/data_3837.jpg,143.0,258.5,7
/home/allen/dl_grasp/src/data_expend/expand_img/data_3838.jpg,392.0,139.5,128
/home/allen/dl_grasp/src/data_expend/expand_img/data_3839.jpg,216.0,156.0,17
/home/allen/dl_grasp/src/data_expend/expand_img/data_3840.jpg,256.5,107.0,102
/home/allen/dl_grasp/src/data_expend/expand_img/data_3841.jpg,190.0,265.5,117
/home/allen/dl_grasp/src/data_expend/expand_img/data_3842.jpg,279.5,124.0,143
/home/allen/dl_grasp/src/data_expend/expand_img/data_3843.jpg,271.0,169.5,20
/home/allen/dl_grasp/src/data_expend/expand_img/data_3844.jpg,387.5,221.0,82
/home/allen/dl_grasp/src/data_expend/expand_img/data_3845.jpg,442.0,193.5,163
/home/allen/dl_grasp/src/data_expend/expand_img/data_3846.jpg,441.0,174.0,76
/home/allen/dl_grasp/src/data_expend/expand_img/data_3847.jpg,431.0,198.0,124
/home/allen/dl_grasp/src/data_expend/expand_img/data_3848.jpg,172.0,328.0,2
/home/allen/dl_grasp/src/data_expend/expand_img/data_3849.jpg,268.0,283.5,48
/home/allen/dl_grasp/src/data_expend/expand_img/data_3850.jpg,323.0,230.5,16
/home/allen/dl_grasp/src/data_expend/expand_img/data_3851.jpg,202.5,399.0,116
/home/allen/dl_grasp/src/data_expend/expand_img/data_3852.jpg,408.5,255.0,175
/home/allen/dl_grasp/src/data_expend/expand_img/data_3853.jpg,466.5,251.5,153
/home/allen/dl_grasp/src/data_expend/expand_img/data_3854.jpg,301.5,332.5,154
/home/allen/dl_grasp/src/data_expend/expand_img/data_3855.jpg,499.5,189.5,38
/home/allen/dl_grasp/src/data_expend/expand_img/data_3856.jpg,325.5,289.0,65
/home/allen/dl_grasp/src/data_expend/expand_img/data_3857.jpg,200.5,250.0,44
/home/allen/dl_grasp/src/data_expend/expand_img/data_3858.jpg,217.0,212.5,152
/home/allen/dl_grasp/src/data_expend/expand_img/data_3859.jpg,308.0,247.5,8
/home/allen/dl_grasp/src/data_expend/expand_img/data_3860.jpg,391.0,289.5,55
/home/allen/dl_grasp/src/data_expend/expand_img/data_3861.jpg,196.0,276.5,78
/home/allen/dl_grasp/src/data_expend/expand_img/data_3862.jpg,427.0,281.5,15
/home/allen/dl_grasp/src/data_expend/expand_img/data_3863.jpg,107.5,326.5,55
/home/allen/dl_grasp/src/data_expend/expand_img/data_3864.jpg,349.0,340.0,131
/home/allen/dl_grasp/src/data_expend/expand_img/data_3865.jpg,142.0,232.5,20
/home/allen/dl_grasp/src/data_expend/expand_img/data_3866.jpg,323.5,363.0,76
/home/allen/dl_grasp/src/data_expend/expand_img/data_3867.jpg,501.5,140.0,63
/home/allen/dl_grasp/src/data_expend/expand_img/data_3868.jpg,323.5,254.0,33
/home/allen/dl_grasp/src/data_expend/expand_img/data_3869.jpg,440.0,262.5,108
/home/allen/dl_grasp/src/data_expend/expand_img/data_3870.jpg,431.0,202.5,169
/home/allen/dl_grasp/src/data_expend/expand_img/data_3871.jpg,414.0,287.5,150
/home/allen/dl_grasp/src/data_expend/expand_img/data_3872.jpg,328.5,209.5,175
/home/allen/dl_grasp/src/data_expend/expand_img/data_3873.jpg,429.5,163.0,98
/home/allen/dl_grasp/src/data_expend/expand_img/data_3874.jpg,233.0,210.0,65
/home/allen/dl_grasp/src/data_expend/expand_img/data_3875.jpg,199.5,328.5,140
/home/allen/dl_grasp/src/data_expend/expand_img/data_3876.jpg,442.5,212.0,64
/home/allen/dl_grasp/src/data_expend/expand_img/data_3877.jpg,342.0,239.5,66
/home/allen/dl_grasp/src/data_expend/expand_img/data_3878.jpg,366.5,204.5,153
/home/allen/dl_grasp/src/data_expend/expand_img/data_3879.jpg,432.0,271.5,21
/home/allen/dl_grasp/src/data_expend/expand_img/data_3880.jpg,355.5,294.0,108
/home/allen/dl_grasp/src/data_expend/expand_img/data_3881.jpg,340.0,111.5,137
/home/allen/dl_grasp/src/data_expend/expand_img/data_3882.jpg,204.0,185.0,2
/home/allen/dl_grasp/src/data_expend/expand_img/data_3883.jpg,409.0,278.0,20
/home/allen/dl_grasp/src/data_expend/expand_img/data_3884.jpg,392.0,287.5,51
/home/allen/dl_grasp/src/data_expend/expand_img/data_3885.jpg,231.0,328.0,1
/home/allen/dl_grasp/src/data_expend/expand_img/data_3886.jpg,394.5,228.5,119
/home/allen/dl_grasp/src/data_expend/expand_img/data_3887.jpg,353.0,347.0,86
/home/allen/dl_grasp/src/data_expend/expand_img/data_3888.jpg,456.0,181.5,55
/home/allen/dl_grasp/src/data_expend/expand_img/data_3889.jpg,474.0,196.0,35
/home/allen/dl_grasp/src/data_expend/expand_img/data_3890.jpg,463.5,221.0,20
/home/allen/dl_grasp/src/data_expend/expand_img/data_3891.jpg,364.5,387.5,95
/home/allen/dl_grasp/src/data_expend/expand_img/data_3892.jpg,362.5,202.0,93
/home/allen/dl_grasp/src/data_expend/expand_img/data_3893.jpg,425.5,171.5,50
/home/allen/dl_grasp/src/data_expend/expand_img/data_3894.jpg,161.5,138.0,101
/home/allen/dl_grasp/src/data_expend/expand_img/data_3895.jpg,450.5,233.5,2
/home/allen/dl_grasp/src/data_expend/expand_img/data_3896.jpg,336.5,147.0,14
/home/allen/dl_grasp/src/data_expend/expand_img/data_3897.jpg,285.5,167.0,12
/home/allen/dl_grasp/src/data_expend/expand_img/data_3898.jpg,256.5,126.0,98
/home/allen/dl_grasp/src/data_expend/expand_img/data_3899.jpg,240.5,198.0,113
/home/allen/dl_grasp/src/data_expend/expand_img/data_3900.jpg,261.5,235.0,149
/home/allen/dl_grasp/src/data_expend/expand_img/data_3901.jpg,383.5,132.5,90
/home/allen/dl_grasp/src/data_expend/expand_img/data_3902.jpg,521.0,272.0,165
/home/allen/dl_grasp/src/data_expend/expand_img/data_3903.jpg,460.0,188.5,121
/home/allen/dl_grasp/src/data_expend/expand_img/data_3904.jpg,348.5,325.5,118
/home/allen/dl_grasp/src/data_expend/expand_img/data_3905.jpg,320.5,230.0,56
/home/allen/dl_grasp/src/data_expend/expand_img/data_3906.jpg,234.0,211.5,79
/home/allen/dl_grasp/src/data_expend/expand_img/data_3907.jpg,452.0,236.5,95
/home/allen/dl_grasp/src/data_expend/expand_img/data_3908.jpg,331.0,138.5,82
/home/allen/dl_grasp/src/data_expend/expand_img/data_3909.jpg,148.0,136.5,76
/home/allen/dl_grasp/src/data_expend/expand_img/data_3910.jpg,528.0,134.0,32
/home/allen/dl_grasp/src/data_expend/expand_img/data_3911.jpg,200.0,315.0,169
/home/allen/dl_grasp/src/data_expend/expand_img/data_3912.jpg,423.0,236.0,136
/home/allen/dl_grasp/src/data_expend/expand_img/data_3913.jpg,432.0,138.5,128
/home/allen/dl_grasp/src/data_expend/expand_img/data_3914.jpg,478.5,168.5,6
/home/allen/dl_grasp/src/data_expend/expand_img/data_3915.jpg,268.5,214.0,46
/home/allen/dl_grasp/src/data_expend/expand_img/data_3916.jpg,393.5,255.5,79
/home/allen/dl_grasp/src/data_expend/expand_img/data_3917.jpg,280.0,84.5,93
/home/allen/dl_grasp/src/data_expend/expand_img/data_3918.jpg,140.5,149.0,170
/home/allen/dl_grasp/src/data_expend/expand_img/data_3919.jpg,159.0,320.0,0
/home/allen/dl_grasp/src/data_expend/expand_img/data_3920.jpg,366.0,319.5,10
/home/allen/dl_grasp/src/data_expend/expand_img/data_3921.jpg,382.5,305.0,105
/home/allen/dl_grasp/src/data_expend/expand_img/data_3922.jpg,442.0,108.5,68
/home/allen/dl_grasp/src/data_expend/expand_img/data_3923.jpg,128.5,73.0,97
/home/allen/dl_grasp/src/data_expend/expand_img/data_3924.jpg,159.5,365.0,161
/home/allen/dl_grasp/src/data_expend/expand_img/data_3925.jpg,318.0,344.5,127
/home/allen/dl_grasp/src/data_expend/expand_img/data_3926.jpg,359.0,287.5,97
/home/allen/dl_grasp/src/data_expend/expand_img/data_3927.jpg,333.0,212.5,154
/home/allen/dl_grasp/src/data_expend/expand_img/data_3928.jpg,409.0,250.0,83
/home/allen/dl_grasp/src/data_expend/expand_img/data_3929.jpg,356.0,140.0,11
/home/allen/dl_grasp/src/data_expend/expand_img/data_3930.jpg,196.5,175.5,36
/home/allen/dl_grasp/src/data_expend/expand_img/data_3931.jpg,246.5,269.5,2
/home/allen/dl_grasp/src/data_expend/expand_img/data_3932.jpg,532.0,206.5,4
/home/allen/dl_grasp/src/data_expend/expand_img/data_3933.jpg,351.5,375.5,109
/home/allen/dl_grasp/src/data_expend/expand_img/data_3934.jpg,447.0,332.5,89
/home/allen/dl_grasp/src/data_expend/expand_img/data_3935.jpg,233.0,227.5,140
/home/allen/dl_grasp/src/data_expend/expand_img/data_3936.jpg,122.5,283.0,106
/home/allen/dl_grasp/src/data_expend/expand_img/data_3937.jpg,518.0,201.5,113
/home/allen/dl_grasp/src/data_expend/expand_img/data_3938.jpg,384.5,130.0,118
/home/allen/dl_grasp/src/data_expend/expand_img/data_3939.jpg,372.5,367.5,117
/home/allen/dl_grasp/src/data_expend/expand_img/data_3940.jpg,413.5,196.0,32
/home/allen/dl_grasp/src/data_expend/expand_img/data_3941.jpg,248.5,298.5,109
/home/allen/dl_grasp/src/data_expend/expand_img/data_3942.jpg,179.0,126.5,135
/home/allen/dl_grasp/src/data_expend/expand_img/data_3943.jpg,465.5,168.0,29
/home/allen/dl_grasp/src/data_expend/expand_img/data_3944.jpg,141.5,246.0,85
/home/allen/dl_grasp/src/data_expend/expand_img/data_3945.jpg,281.0,236.0,38
/home/allen/dl_grasp/src/data_expend/expand_img/data_3946.jpg,285.5,204.0,77
/home/allen/dl_grasp/src/data_expend/expand_img/data_3947.jpg,274.5,123.0,83
/home/allen/dl_grasp/src/data_expend/expand_img/data_3948.jpg,359.5,200.5,67
/home/allen/dl_grasp/src/data_expend/expand_img/data_3949.jpg,159.5,376.5,50
/home/allen/dl_grasp/src/data_expend/expand_img/data_3950.jpg,342.5,234.0,72
/home/allen/dl_grasp/src/data_expend/expand_img/data_3951.jpg,384.5,343.0,93
/home/allen/dl_grasp/src/data_expend/expand_img/data_3952.jpg,187.5,225.0,16
/home/allen/dl_grasp/src/data_expend/expand_img/data_3953.jpg,350.0,339.0,35
/home/allen/dl_grasp/src/data_expend/expand_img/data_3954.jpg,398.0,109.5,116
/home/allen/dl_grasp/src/data_expend/expand_img/data_3955.jpg,362.5,179.0,83
/home/allen/dl_grasp/src/data_expend/expand_img/data_3956.jpg,330.5,161.0,133
/home/allen/dl_grasp/src/data_expend/expand_img/data_3957.jpg,275.5,288.5,175
/home/allen/dl_grasp/src/data_expend/expand_img/data_3958.jpg,187.5,301.5,67
/home/allen/dl_grasp/src/data_expend/expand_img/data_3959.jpg,225.0,98.5,111
/home/allen/dl_grasp/src/data_expend/expand_img/data_3960.jpg,530.0,327.5,147
/home/allen/dl_grasp/src/data_expend/expand_img/data_3961.jpg,466.5,325.5,99
/home/allen/dl_grasp/src/data_expend/expand_img/data_3962.jpg,149.5,136.0,150
/home/allen/dl_grasp/src/data_expend/expand_img/data_3963.jpg,348.0,273.5,94
/home/allen/dl_grasp/src/data_expend/expand_img/data_3964.jpg,426.5,315.0,79
/home/allen/dl_grasp/src/data_expend/expand_img/data_3965.jpg,378.5,220.5,16
/home/allen/dl_grasp/src/data_expend/expand_img/data_3966.jpg,378.5,289.0,111
/home/allen/dl_grasp/src/data_expend/expand_img/data_3967.jpg,263.5,271.5,42
/home/allen/dl_grasp/src/data_expend/expand_img/data_3968.jpg,371.5,113.0,135
/home/allen/dl_grasp/src/data_expend/expand_img/data_3969.jpg,397.0,326.0,65
/home/allen/dl_grasp/src/data_expend/expand_img/data_3970.jpg,203.0,241.5,118
/home/allen/dl_grasp/src/data_expend/expand_img/data_3971.jpg,305.0,309.5,71
/home/allen/dl_grasp/src/data_expend/expand_img/data_3972.jpg,238.5,174.0,141
/home/allen/dl_grasp/src/data_expend/expand_img/data_3973.jpg,305.0,144.5,112
/home/allen/dl_grasp/src/data_expend/expand_img/data_3974.jpg,323.0,324.0,132
/home/allen/dl_grasp/src/data_expend/expand_img/data_3975.jpg,143.5,203.5,135
/home/allen/dl_grasp/src/data_expend/expand_img/data_3976.jpg,294.5,261.5,122
/home/allen/dl_grasp/src/data_expend/expand_img/data_3977.jpg,200.5,352.0,0
/home/allen/dl_grasp/src/data_expend/expand_img/data_3978.jpg,332.5,153.5,149
/home/allen/dl_grasp/src/data_expend/expand_img/data_3979.jpg,459.5,303.0,120
/home/allen/dl_grasp/src/data_expend/expand_img/data_3980.jpg,127.5,123.5,21
/home/allen/dl_grasp/src/data_expend/expand_img/data_3981.jpg,196.0,251.0,56
/home/allen/dl_grasp/src/data_expend/expand_img/data_3982.jpg,239.5,213.5,61
/home/allen/dl_grasp/src/data_expend/expand_img/data_3983.jpg,355.5,307.0,76
/home/allen/dl_grasp/src/data_expend/expand_img/data_3984.jpg,450.0,297.0,87
/home/allen/dl_grasp/src/data_expend/expand_img/data_3985.jpg,299.0,296.5,16
/home/allen/dl_grasp/src/data_expend/expand_img/data_3986.jpg,397.5,344.5,112
/home/allen/dl_grasp/src/data_expend/expand_img/data_3987.jpg,398.5,301.5,94
/home/allen/dl_grasp/src/data_expend/expand_img/data_3988.jpg,264.5,273.0,128
/home/allen/dl_grasp/src/data_expend/expand_img/data_3989.jpg,326.5,206.0,39
/home/allen/dl_grasp/src/data_expend/expand_img/data_3990.jpg,167.0,152.5,12
/home/allen/dl_grasp/src/data_expend/expand_img/data_3991.jpg,307.5,350.5,35
/home/allen/dl_grasp/src/data_expend/expand_img/data_3992.jpg,117.0,261.5,168
/home/allen/dl_grasp/src/data_expend/expand_img/data_3993.jpg,122.5,329.0,153
/home/allen/dl_grasp/src/data_expend/expand_img/data_3994.jpg,472.5,259.0,58
/home/allen/dl_grasp/src/data_expend/expand_img/data_3995.jpg,295.0,124.5,113
/home/allen/dl_grasp/src/data_expend/expand_img/data_3996.jpg,350.5,197.0,165
/home/allen/dl_grasp/src/data_expend/expand_img/data_3997.jpg,498.5,279.5,12
/home/allen/dl_grasp/src/data_expend/expand_img/data_3998.jpg,504.5,278.0,26
/home/allen/dl_grasp/src/data_expend/expand_img/data_3999.jpg,479.5,249.5,141
/home/allen/dl_grasp/src/data_expend/expand_img/data_4000.jpg,422.0,334.0,150
/home/allen/dl_grasp/src/data_expend/expand_img/data_4001.jpg,371.0,155.5,3
/home/allen/dl_grasp/src/data_expend/expand_img/data_4002.jpg,538.5,209.0,176
/home/allen/dl_grasp/src/data_expend/expand_img/data_4003.jpg,211.0,210.5,75
/home/allen/dl_grasp/src/data_expend/expand_img/data_4004.jpg,162.0,259.0,53
/home/allen/dl_grasp/src/data_expend/expand_img/data_4005.jpg,345.5,294.5,83
/home/allen/dl_grasp/src/data_expend/expand_img/data_4006.jpg,382.5,184.5,71
/home/allen/dl_grasp/src/data_expend/expand_img/data_4007.jpg,433.5,289.5,151
/home/allen/dl_grasp/src/data_expend/expand_img/data_4008.jpg,465.5,249.5,171
/home/allen/dl_grasp/src/data_expend/expand_img/data_4009.jpg,106.5,206.5,51
/home/allen/dl_grasp/src/data_expend/expand_img/data_4010.jpg,215.0,331.5,127
/home/allen/dl_grasp/src/data_expend/expand_img/data_4011.jpg,515.5,163.5,69
/home/allen/dl_grasp/src/data_expend/expand_img/data_4012.jpg,271.5,157.5,155
/home/allen/dl_grasp/src/data_expend/expand_img/data_4013.jpg,369.0,283.5,66
/home/allen/dl_grasp/src/data_expend/expand_img/data_4014.jpg,492.0,215.0,24
/home/allen/dl_grasp/src/data_expend/expand_img/data_4015.jpg,498.0,248.0,61
/home/allen/dl_grasp/src/data_expend/expand_img/data_4016.jpg,141.5,121.5,159
/home/allen/dl_grasp/src/data_expend/expand_img/data_4017.jpg,434.0,179.0,90
/home/allen/dl_grasp/src/data_expend/expand_img/data_4018.jpg,411.5,242.0,154
/home/allen/dl_grasp/src/data_expend/expand_img/data_4019.jpg,293.5,102.0,96
/home/allen/dl_grasp/src/data_expend/expand_img/data_4020.jpg,512.5,329.0,106
/home/allen/dl_grasp/src/data_expend/expand_img/data_4021.jpg,446.0,389.5,98
/home/allen/dl_grasp/src/data_expend/expand_img/data_4022.jpg,205.5,279.5,141
/home/allen/dl_grasp/src/data_expend/expand_img/data_4023.jpg,229.0,228.0,57
/home/allen/dl_grasp/src/data_expend/expand_img/data_4024.jpg,381.0,319.0,147
/home/allen/dl_grasp/src/data_expend/expand_img/data_4025.jpg,457.0,302.0,149
/home/allen/dl_grasp/src/data_expend/expand_img/data_4026.jpg,250.0,297.0,14
/home/allen/dl_grasp/src/data_expend/expand_img/data_4027.jpg,341.5,195.0,162
/home/allen/dl_grasp/src/data_expend/expand_img/data_4028.jpg,155.5,248.5,38
/home/allen/dl_grasp/src/data_expend/expand_img/data_4029.jpg,234.0,272.0,5
/home/allen/dl_grasp/src/data_expend/expand_img/data_4030.jpg,294.0,166.0,101
/home/allen/dl_grasp/src/data_expend/expand_img/data_4031.jpg,213.5,164.0,46
/home/allen/dl_grasp/src/data_expend/expand_img/data_4032.jpg,438.5,149.5,92
/home/allen/dl_grasp/src/data_expend/expand_img/data_4033.jpg,384.5,319.0,152
/home/allen/dl_grasp/src/data_expend/expand_img/data_4034.jpg,522.5,156.0,7
/home/allen/dl_grasp/src/data_expend/expand_img/data_4035.jpg,323.0,224.5,135
/home/allen/dl_grasp/src/data_expend/expand_img/data_4036.jpg,195.5,298.5,54
/home/allen/dl_grasp/src/data_expend/expand_img/data_4037.jpg,454.5,207.5,160
/home/allen/dl_grasp/src/data_expend/expand_img/data_4038.jpg,327.5,165.5,178
/home/allen/dl_grasp/src/data_expend/expand_img/data_4039.jpg,377.0,255.5,21
/home/allen/dl_grasp/src/data_expend/expand_img/data_4040.jpg,206.5,296.0,12
/home/allen/dl_grasp/src/data_expend/expand_img/data_4041.jpg,446.0,298.5,7
/home/allen/dl_grasp/src/data_expend/expand_img/data_4042.jpg,300.0,188.0,80
/home/allen/dl_grasp/src/data_expend/expand_img/data_4043.jpg,337.5,267.5,152
/home/allen/dl_grasp/src/data_expend/expand_img/data_4044.jpg,333.5,157.0,153
/home/allen/dl_grasp/src/data_expend/expand_img/data_4045.jpg,410.5,263.5,91
/home/allen/dl_grasp/src/data_expend/expand_img/data_4046.jpg,384.5,202.5,178
/home/allen/dl_grasp/src/data_expend/expand_img/data_4047.jpg,411.5,240.0,134
/home/allen/dl_grasp/src/data_expend/expand_img/data_4048.jpg,404.5,215.0,32
/home/allen/dl_grasp/src/data_expend/expand_img/data_4049.jpg,317.0,278.0,12
/home/allen/dl_grasp/src/data_expend/expand_img/data_4050.jpg,498.0,267.0,49
/home/allen/dl_grasp/src/data_expend/expand_img/data_4051.jpg,247.0,289.0,91
/home/allen/dl_grasp/src/data_expend/expand_img/data_4052.jpg,408.5,331.0,12
/home/allen/dl_grasp/src/data_expend/expand_img/data_4053.jpg,150.0,222.0,139
/home/allen/dl_grasp/src/data_expend/expand_img/data_4054.jpg,246.0,322.0,12
/home/allen/dl_grasp/src/data_expend/expand_img/data_4055.jpg,437.5,244.0,155
/home/allen/dl_grasp/src/data_expend/expand_img/data_4056.jpg,346.5,189.0,6
/home/allen/dl_grasp/src/data_expend/expand_img/data_4057.jpg,447.5,267.0,169
/home/allen/dl_grasp/src/data_expend/expand_img/data_4058.jpg,437.5,307.5,45
/home/allen/dl_grasp/src/data_expend/expand_img/data_4059.jpg,290.5,179.0,113
/home/allen/dl_grasp/src/data_expend/expand_img/data_4060.jpg,478.5,155.5,4
/home/allen/dl_grasp/src/data_expend/expand_img/data_4061.jpg,116.5,171.5,14
/home/allen/dl_grasp/src/data_expend/expand_img/data_4062.jpg,310.5,262.0,92
/home/allen/dl_grasp/src/data_expend/expand_img/data_4063.jpg,195.5,148.5,94
/home/allen/dl_grasp/src/data_expend/expand_img/data_4064.jpg,143.5,135.0,142
/home/allen/dl_grasp/src/data_expend/expand_img/data_4065.jpg,359.0,236.5,7
/home/allen/dl_grasp/src/data_expend/expand_img/data_4066.jpg,262.5,176.0,2
/home/allen/dl_grasp/src/data_expend/expand_img/data_4067.jpg,147.5,281.5,121
/home/allen/dl_grasp/src/data_expend/expand_img/data_4068.jpg,422.5,121.5,101
/home/allen/dl_grasp/src/data_expend/expand_img/data_4069.jpg,232.5,232.0,29
/home/allen/dl_grasp/src/data_expend/expand_img/data_4070.jpg,455.5,256.5,74
/home/allen/dl_grasp/src/data_expend/expand_img/data_4071.jpg,164.5,318.0,40
/home/allen/dl_grasp/src/data_expend/expand_img/data_4072.jpg,170.5,307.0,83
/home/allen/dl_grasp/src/data_expend/expand_img/data_4073.jpg,304.5,232.0,84
/home/allen/dl_grasp/src/data_expend/expand_img/data_4074.jpg,396.0,248.0,22
/home/allen/dl_grasp/src/data_expend/expand_img/data_4075.jpg,293.0,141.5,102
/home/allen/dl_grasp/src/data_expend/expand_img/data_4076.jpg,357.0,125.5,47
/home/allen/dl_grasp/src/data_expend/expand_img/data_4077.jpg,219.5,348.0,37
