image_path,target_x,target_y,target_angle,ix,iy,rx,ry
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_22.jpg,278,240,57,155,134,401,346
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_9.jpg,202,212,124,77,109,327,315
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_17.jpg,415,301,108,285,223,545,379
/home/allen/dl_grasp/src/data_expend/origin_img/img/milktea/milktea_1.jpg,344,233,15,260,114,428,352
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_13.jpg,255,151,112,185,95,325,207
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_7.jpg,392,180,70,311,144,473,216
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_3.jpg,352,144,46,297,88,407,200
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_5.jpg,212,202,44,154,143,270,261
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_6.jpg,446,166,22,401,106,491,226
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_9.jpg,559,217,-1,506,156,612,278
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_4.jpg,368,303,47,302,259,434,347
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_8.jpg,522,353,87,451,318,593,388
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_19.jpg,396,179,20,353,109,439,249
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_20.jpg,190,359,29,139,299,241,419
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_11.jpg,258,356,46,196,312,320,400
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_10.jpg,326,374,145,261,311,391,437
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_15.jpg,161,157,46,87,112,235,202
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_12.jpg,271,202,35,205,145,337,259
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_2.jpg,447,216,166,396,153,498,279
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_1.jpg,510,322,114,436,274,584,370
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_17.jpg,289,172,137,222,112,356,232
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_16.jpg,204,134,2,161,72,247,196
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_18.jpg,479,305,138,420,237,538,373
/home/allen/dl_grasp/src/data_expend/origin_img/img/small_bottle/small_bottle_14.jpg,155,271,35,100,217,210,325
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_2.jpg,427,274,119,220,167,634,381
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_8.jpg,395,232,48,215,87,575,377
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_10.jpg,310,257,137,155,80,465,434
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_20.jpg,462,315,51,290,169,634,461
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_17.jpg,525,260,23,417,71,633,449
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_13.jpg,446,265,37,284,79,608,451
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_5.jpg,401,257,171,293,40,509,474
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_1.jpg,487,249,42,337,67,637,431
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_16.jpg,298,256,31,183,47,413,465
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_9.jpg,228,293,57,39,177,417,409
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_3.jpg,459,281,62,279,149,639,413
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_7.jpg,384,234,0,320,36,448,432
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_19.jpg,382,246,144,247,72,517,420
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_15.jpg,232,289,106,13,201,451,377
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_18.jpg,419,250,75,226,156,612,344
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_14.jpg,414,274,136,251,117,577,431
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_6.jpg,327,235,144,183,50,471,420
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_4.jpg,457,297,124,277,167,637,427
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_11.jpg,308,311,42,158,146,458,476
/home/allen/dl_grasp/src/data_expend/origin_img/img/bottle/bottle_3.jpg,459,281,62,279,149,639,413



